"","Area","Item","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017","Y2018","Y2019","Y2020"
"1534","Slovenia","Treenuts, Total",2997,2292,2471,3230,3768,3110,2997,3206,3018,3298,3202,607,656,849,675,1118,913,615,1190,890,1670
"1535","Slovenia","Vegetables Primary",77315,60404,68877,63055,81000,86322,77208,63825,76548,81897,58966,72382,66501,67987,74011,95548,105505,95318,97962,116194,133108
"1536","Solomon Islands","Cereals, Total",4524,2083,2267,1947,2500,3000,3250,2800,2800,2500,2617,2777,2751,2759,2748,2738,2740,2743,2735,2740,2745
"1537","Solomon Islands","Eggs Primary",482,499,524,523,534,535,536,626,647,687,708,708,675,678,680,571,572,690,575,576,578
"1538","Solomon Islands","Fruit Primary",18163,19800,20819,21784,22340,22888,25101,27554,31131,32221,31087,30279,28605,29175,29304,30984,29826,30036,30263,30023,30094
"1539","Solomon Islands","Meat, Total",2959,3056,3140,3160,3254,3294,3322,3340,3388,3428,3388,3368,3436,3472,3516,3543,3567,3560,3586,3611,3636
"1540","Solomon Islands","Milk, Total",2760,2762,2764,2891,2841,2843,2919,3031,3031,3032,3032,3032,3046,3033,3079,3086,3091,3113,3125,3137,3148
"1541","Solomon Islands","Pulses, Total",3630,3800,3850,3900,4100,4200,4300,4400,4550,4700,4800,5000,6400,6600,6744,6375,6573,6888,6612,6691,6731
"1542","Solomon Islands","Roots and Tubers, Total",138300,145418,151000,158950,162750,166500,158400,168500,176700,181900,179950,182000,184000,190500,194229,196230,195182,200051,198721,199562,199444
"1543","Solomon Islands","Treenuts, Total",250,260,270,275,280,285,280,280,300,300,300,300,304,315,322,323,325,333,336,331,333
"1544","Solomon Islands","Vegetables Primary",5700,6000,6100,6500,6761,6400,6600,6400,6500,6650,6504,6366,6000,6207,6309,6186,6180,6171,6110,6076,6042
"1545","Somalia","Cereals, Total",392408,429062,441850,402824,366470,355709,260299,196970,230588,229641,355815,118873,385345,383243,256620,265481,142414,174691,234527,184325,177226
"1546","Somalia","Citrus Fruit, Total",21100,22300,22775,23150,24299,23314,23876,23725,23616,23196,22946,23886,25700,25700,23990,24424,24702,24837,24984,24841,24887
"1547","Somalia","Eggs Primary",2500,2540,2422,2550,2540,2687,2540,2482,2524,2526,2529,2400,2400,2400,2360,2504,2492,2640,2629,2644,2658
"1548","Somalia","Fruit Primary",208821,209045,211580,214090,216241,213484,214473,210867,211724,208833,207780,208125,212309,211101,208584,209967,212424,212931,213256,213873,214348
"1549","Somalia","Meat, Total",171620,191195,185345,199485,205502,208485,204275,188640,187550,186305,188915,190640,194590,195250,194137,194086,190974,188869,187703,194463,194246
"1550","Somalia","Milk, Total",2105000,2123500,2227332,2165140,2182680,2286175,2135606,2232309,2145969,2144791,2445200,2465000,2485000,2487000,2251524,2195357,2189158,2149516,2161692,2205629,2209207
"1551","Somalia","Pulses, Total",15000,16500,16851,17500,18500,18539,18000,19436,20914,22059,23169,24254,27000,25000,25972,26975,25982,26310,26422,26238,26323
"1552","Somalia","Roots and Tubers, Total",75500,81500,86441,89708,91978,91509,89000,90114,91518,93406,94968,96488,98000,98000,98674,100577,101968,102689,102893,103429,103003
"1553","Somalia","Sugar Crops Primary",220000,200000,210000,230000,2e+05,150000,2e+05,2e+05,2e+05,230000,230000,230000,220000,220000,230000,230000,220000,220000,230000,233000,228000
"1554","Somalia","Vegetables Primary",61862,64780,75197,76740,81300,81159,76000,79632,85113,88704,96252,94554,97758,101112,101643,103858,105972,103649,104442,104688,104260
"1555","South Africa","Cereals, Total",14549009,10714748,13048224,11819153,12026899,14175144,9452300,9507863,15339477,14570878,14700932,12928365,14556168,14154568,16617349,11908002,10193885,18860592,14971803,13323672,18237226
"1556","South Africa","Citrus Fruit, Total",1727660,1924201,1833502,1961554,1761922,1939060,2057111,2136359,2244239,2135620,2133085,2347351,2370309,2690595,2727142,2698655,2194323,2419657,2884185,2763272,2826678
"1557","South Africa","Eggs Primary",329000,330000,340000,328000,348000,375000,412000,438000,426000,404000,413000,452000,477000,468000,453000,523086,477934,445099,475615,564735,593526
"1558","South Africa","Fruit Primary",5234852,5186467,5448700,5927454,5675343,5823032,5855721,6101655,6362871,6109055,6130062,6246433,6458864,7067839,7063073,7271762,6554776,6880442,7239841,7089462,7456699
"1559","South Africa","Meat, Total",1644200,1717644,1758270,1840412,1924895,2027524,2162583,2355288,2516484,2591297,2783508,2776004,2791746,3080772,3200138,3276254,3242910,3130731,3242775,3366710,3447237
"1560","South Africa","Milk, Total",2306000,2670000,2507000,2591000,2640000,3044000,2950000,2988000,3042000,2997000,3123000,3107000,3214000,3260291,3337018,3538435,3548828,3642780,3752610,3873459,3821518
"1561","South Africa","Pulses, Total",97164,114961,77411,70768,90130,89803,87757,58539,76720,83695,68657,58349,64696,77393,99104,86884,51190,83917,84334,81774,80080
"1562","South Africa","Roots and Tubers, Total",1749068,1803191,1608282,1699949,1854420,1822070,1904233,1968020,2092496,1929602,2155994,2252967,2284113,2238964,2310064,2552120,2212469,2531355,2553910,2594467,2629515
"1563","South Africa","Sugar Crops Primary",23876162,21156536,23012554,20418932,19094760,21052266,20278603,19723916,19255404,18655088,16015649,16800277,17278000,20032969,17755537,14861401,15074610,17388177,19301688,19242000,18220000
"1564","South Africa","Treenuts, Total",9500,10000,11500,12000,13000,13500,14000,14500,15370,15664,22000,23000,24898,32590,40000,43000,45373,48441,51735,55000,58648
"1565","South Africa","Vegetables Primary",2003597,2068773,2075890,2228981,2234768,2210808,2020331,2072350,2350032,2323859,2533006,2576579,2724794,2688387,2526727,2724362,2581025,2694351,2573328,2593367,2636219
"1566","Spain","Cereals, Total",24581639,18078871,21742198,21445314,24842578,14241390,19088631,24538959,23995338,17894933,19880013,22097143,17547278,25366791,20581146,20149310,24056790,16653669,25348920,20589030,27320900
"1567","Spain","Citrus Fruit, Total",5366824,5716657,6013947,6277782,6077002,5323964,6845578,5288452,6374595,5291819,6092427,5736197,5559874,6373160,7048877,7635560,7085819,6330530,6778000,6010040,6696400
"1568","Spain","Eggs Primary",661225,671043,737373,772471,855066,710456,828725,826893,814330,831355,813721,819924,719845,743426,788113,805949,831376,851576,839347,864184,912532
"1569","Spain","Fruit Primary",17781529,16757807,17767205,19725312,18798873,17389201,19262886,17105911,18007884,16462296,17914733,17335466,16414966,19605779,19347598,19718151,19466863,18484973,20000020,18317650,19471070
"1570","Spain","Meat, Total",4913020,5055243,5344365,5479679,5224113,5308965,5303133,5517371,5501285,5305567,5443530,5655987,5647452,5502721,5716825,6056663,6546387,6662298,6957688,7164132,7503557
"1571","Spain","Milk, Total",6937212,7213310,7337500,7341400,7273600,7249900,7107700,7046000,7272300,7273100,7464726,7523100,7504842,7631742,7856200,7865000,8152750,8086554,8417530,8559680,8686220
"1572","Spain","Pulses, Total",388764,309870,489098,521655,596385,303350,346389,305791,247380,285879,444110,449017,296631,387129,416323,501751,647720,476139,690650,403010,571680
"1573","Spain","Roots and Tubers, Total",3098573,3025939,3109135,2683137,2805222,2595018,2549282,2511847,2178071,2752155,2355659,2481823,2219718,2227603,2578843,2322259,2305549,2310131,2010930,2259320,2051830
"1574","Spain","Sugar Crops Primary",8035878,6840948,8275893,6448491,7241752,7334497,5843456,4910480,3987500,4225580,3534737,4188635,3460515,2469090,3723567,3605423,3014838,3293850,2870910,2752710,2432840
"1575","Spain","Treenuts, Total",278651,313332,337585,258874,137013,262802,362648,229010,232793,316642,276622,264813,265964,203289,248602,260791,249825,309211,555290,572410,642560
"1576","Spain","Vegetables Primary",10461022,10628178,11030746,10985070,11480229,11584826,11056490,11105561,10846649,11498767,11007111,11054557,11235378,11081117,12574292,12513475,13136700,13146752,12455120,13259340,12668790
"1577","Sri Lanka","Cereals, Total",2896040,2728140,2890180,3106450,2668240,3294530,3396030,3193100,4017620,3788070,4469740,4038207,4054851,4837225,3625675,5051181,4672771,2579086,4200098,4837907,5434887
"1578","Sri Lanka","Citrus Fruit, Total",26320,21241,26920,10140,10310,11120,11010,11430,10770,11120,12330,12770,13079,13519,14215,14592,13601,13240,16425,17246,28738
"1579","Sri Lanka","Eggs Primary",52409,53706,50562,50233,49643,49073,51153,51963,59013,64894,64763,67339,102050,114632,120536,110045,115386,116126,110488,116761,104748
"1580","Sri Lanka","Fruit Primary",829525,828560,832061,786520,758741,769566,721603,732763,736825,720208,794423,843900,856997,829747,868517,832345,774994,858097,968739,802814,1339584
"1581","Sri Lanka","Meat, Total",99116,116566,120596,124437,130120,133999,112690,131120,131402,129537,138679,133718,159348,167050,171420,193968,211519,218544,219044,215021,252960
"1582","Sri Lanka","Milk, Total",172112,173607,172454,176206,178624,180328,184677,188872,194358,215849,226243,238500,316870,298650,257988,315144,397720,410620,486947,462906,507552
"1583","Sri Lanka","Pulses, Total",23820,19560,20760,23510,16970,20180,18100,19363,20828,22740,23310,17944,21264,20748,21693,20007,20240,15055,17681,14560,19707
"1584","Sri Lanka","Roots and Tubers, Total",349330,339800,361150,344640,341770,343840,346190,346480,368120,386820,381150,399370,405770,434913,434224,440789,449253,420398,455328,418324,424511
"1585","Sri Lanka","Sugar Crops Primary",1065520,1005850,963050,1015480,990430,991550,1136600,782510,799450,919530,914850,729010,673470,960270,960392,718685,815312,654522,644785,653053,855045
"1586","Sri Lanka","Treenuts, Total",4610,5310,5340,5490,6130,6200,6810,7050,7120,6770,6970,6890,6510,6426,6378,13653,18511,20190,44756,35051,33655
"1587","Sri Lanka","Vegetables Primary",568451,535385,536109,526849,569550,651096,674170,720580,723310,732240,734167,758690,818840,913870,953868,923163,974144,850036,955989,848448,1306938
"1588","Suriname","Cereals, Total",163695,191385,157166,193750,174563,163990,182705,179061,182904,229394,226721,235330,224156,262076,275938,268529,278166,289517,274001,274408,285858
"1589","Suriname","Citrus Fruit, Total",12599,13741,14947,17158,17175,17821,19000,19909,18923,17969,20478,21292,19897,23870,22069,18996,17337,24933,24872,24682,23891
"1590","Suriname","Eggs Primary",3000,2500,2500,2500,2500,2700,1732,2214,1810,2339,2298,1616,2721,2820,2647,3601,5386,4631,3671,4601,4301
"1591","Suriname","Fruit Primary",76219,75174,40397,35491,69757,89202,93125,105549,119832,118643,131553,123036,135238,139993,132296,116835,106136,114804,100055,98899,97803
"1592","Suriname","Meat, Total",7410,8356,8865,8786,9525,11282,11357,15030,12133,15077,15810,14651,15103,12043,12824,13199,12361,13996,14636,15384,14357
"1593","Suriname","Milk, Total",8000,8500,8500,7700,8500,7700,7016,7278,6144,6131,6500,6500,6000,5600,5400,4960,5000,4300,3500,3200,3667
"1594","Suriname","Pulses, Total",70,70,75,70,75,75,75,89,99,118,92,66,39,98,119,116,106,141,116,90,74
"1595","Suriname","Roots and Tubers, Total",3753,6253,4798,4941,4953,5277,5402,5040,4073,4650,5121,4260,5783,9401,9498,8189,9945,10243,10658,10411,10116
"1596","Suriname","Sugar Crops Primary",120000,120000,120000,70000,70000,70000,120000,120000,120100,120100,120000,120000,120100,120100,120000,120479,122361,125976,122938,123758,124224
"1597","Suriname","Vegetables Primary",19159,19255,19006,18596,19873,18935,17800,14367,12652,12344,13179,13800,11424,18695,24569,24142,29684,24723,26124,23172,22204
"1598","Sweden","Cereals, Total",5604200,5382000,5398400,5290000,5507800,5050600,4128400,5057600,5195000,5241900,4279500,4656800,5055900,4985200,5775400,6162400,5447300,5949600,3260100,6147700,5954500
"1599","Sweden","Eggs Primary",102000,97900,93400,92300,104000,102000,99000,95000,102000,105000,111000,116000,122000,129000,121707,127470,139538,137762,141100,149800,149100
"1600","Sweden","Fruit Primary",38185,32533,31755,35074,33630,32752,38826,35900,37137,36475,38741,38123,43086,44441,44121,45592,44240,41150,49300,41440,49440
"1601","Sweden","Meat, Total",542818,540879,557826,552200,553690,531923,519650,526942,531525,531387,539415,533917,495539,504820,529798,549521,545921,552297,546158,547267,568044
"1602","Sweden","Milk, Total",3348000,3339000,3274000,3253000,3275000,3208000,3172000,3025000,3029000,2974000,2902100,2890000,2901000,2910000,2973000,2933000,2862000,2816660,2760230,2704390,2772740
"1603","Sweden","Pulses, Total",71600,81400,93300,87500,100400,80300,63900,49400,42800,75000,85200,95800,93300,102100,107600,168617,197100,191600,83420,129180,130950
"1604","Sweden","Roots and Tubers, Total",980100,925000,913550,857100,979100,947300,777800,789000,853200,857900,816300,882000,805400,806100,822100,802500,862500,852500,723000,846900,877200
"1605","Sweden","Sugar Crops Primary",2602200,2659400,2664300,2484400,2287100,2381200,2189000,2137700,1974900,2405800,1973700,2493200,2178100,2326200,2056200,1178300,1988400,1963500,1698400,2028900,2027100
"1606","Sweden","Vegetables Primary",276381,294205,292488,296810,314300,309279,329700,289500,288197,331085,296092,318814,358370,345260,372158,377553,372340,340250,276680,310250,342880
"1607","Switzerland","Cereals, Total",1169500,1079600,1087700,847200,1089000,1056500,1013200,1012697,1002471,1006184,924003,999473,950518,867294,994311,909943,743880,976614,895098,929844,1007794
"1608","Switzerland","Eggs Primary",39776,39587,40914,39879,38391,41103,42124,42058,42659,45007,46960,47305,47681,50339,51790,55165,56379,58659,60648,62258,66269
"1609","Switzerland","Fruit Primary",700073,453243,506254,461877,549028,437109,482639,531005,451384,502991,404842,578708,440599,394935,448637,401943,433351,303381,545199,396598,373177
"1610","Switzerland","Meat, Total",412700,432363,440080,433481,432114,437820,440938,445818,440891,454709,471671,476181,473307,468063,479593,479404,483298,479555,489167,475722,482068
"1611","Switzerland","Milk, Total",3845600,3893100,3900500,3869300,3892100,3893900,3902600,3936400,4096500,4094100,4105900,4144100,4111900,4031500,4095500,4070300,3984500,3921200,3942700,3821800,3794600
"1612","Switzerland","Pulses, Total",10100,11900,17100,18918,17922,19358,19500,19300,17650,15545,15577,15414,14238,13590,15749,16816,10936,19345,16734,17622,16212
"1613","Switzerland","Roots and Tubers, Total",600600,517900,526200,458000,526700,484700,391500,489800,473100,521500,420800,515000,447000,359800,503800,388800,372900,461188,447600,413984,490000
"1614","Switzerland","Sugar Crops Primary",1408448,1050200,1407910,1257314,1455811,1409357,1242728,1572925,1625220,1719707,1302055,1828184,1672761,1376289,1924260,1355710,1277407,1544781,1263462,1454536,1423529
"1615","Switzerland","Treenuts, Total",3370,2846,2693,2812,2788,1483,1525,2736,2092,2686,2650,2688,2695,2496,2508,2586,2724,2752,2628,2704,2651
"1616","Switzerland","Vegetables Primary",335686,315965,338452,277677,328953,312399,288997,337751,365272,381401,364400,425167,395917,381050,411546,397169,396968,426888,406047,380412,399411
"1617","Syrian Arab Republic","Cereals, Total",3512791,5161232,5932429,6227315,5281248,5631256,6302288,5010856,2684688,4738674,3900866,4826031,4597304,4204517,2696840,3975474,3028655,2934172,1733868,6356573,5322612
"1618","Syrian Arab Republic","Citrus Fruit, Total",800035,833424,746137,652500,844100,797740,906930,966830,1046400,1088622,1071305,1163718,927452,1250726,1143002,1268144,1181711,1435931,1446495,1386781,1127458
"1619","Syrian Arab Republic","Eggs Primary",127295,133563,166039,172450,200102,155205,189040,171380,151400,162431,163295,171871,147467,123298,112123,112000,112000,112000,112000,122880,121483
"1620","Syrian Arab Republic","Fruit Primary",2134338,2146094,2236912,2432172,2658434,2455080,2697762,2735518,2520007,3108955,2753720,2970548,2579220,2450013,2333630,2429353,2487010,2564399,2737092,2603154,2449998
"1621","Syrian Arab Republic","Meat, Total",346755,333766,299952,370012,390491,408347,433475,456686,440422,446915,421142,440053,396086,358755,343177,342587,342511,320568,314280,304273,352722
"1622","Syrian Arab Republic","Milk, Total",1673204,1577780,1766909,1875754,2128394,2357530,2534885,2679598,2424678,2409287,2242308,2558369,2452249,2363525,2311133,2143660,2110856,1873800,1772270,1785102,2153745
"1623","Syrian Arab Republic","Pulses, Total",173221,306171,290414,323753,241054,290239,312740,223538,123522,228028,180559,229996,243014,231738,153657,203598,199425,232625,162940,208788,324427
"1624","Syrian Arab Republic","Roots and Tubers, Total",484778,453435,513200,486600,541743,608400,603400,570128,720492,705586,673200,715276,698129,441718,539611,461115,478370,562416,562342,635519,647319
"1625","Syrian Arab Republic","Sugar Crops Primary",1175326,1215480,1522702,1205200,1217658,1096400,1437900,1366450,1104900,732706,1427456,1805184,1027942,316855,65310,29300,10300,17838,5058,18452,0
"1626","Syrian Arab Republic","Treenuts, Total",132103,111863,217019,211239,166186,286149,193047,149688,160168,184794,154186,212271,170221,163022,75332,127479,128159,125805,184165,134639,215503
"1627","Syrian Arab Republic","Vegetables Primary",1529933,1589062,1931110,1931792,2068850,2120399,2106925,2336130,2272469,2232304,2368171,2437434,1871672,1481671,1656038,1775644,1847882,1649180,1613149,1932746,2088946
"1628","Tajikistan","Cereals, Total",544994,477651,687559,866197,860340,902912,892884,906552,909500,1399868,1382559,1034798,1175450,1328800,1257989,1324045,1367078,1365515,1218840,1336388,1280841
